price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,yr_built
595000,5,2.75,3740,6750,1,1980,1978
729500,3,2.5,1660,1091,3,1530,2015
430000,3,2.5,2360,6699,2,2360,2003
240000,3,1.75,1760,6500,1,1150,1987
545000,3,1.75,1680,6200,1.5,1680,1916
530000,3,1.75,1320,2500,1,870,1918
157000,1,1,870,26326,1,870,1939
425000,4,1,1260,7645,1.5,1260,1925
220000,3,1,1000,6020,1,1000,1944
521000,4,1.75,2020,36400,1,1550,1976
325000,3,1,1920,6862,1,1120,1952
597500,3,2,2150,5400,1.5,1380,1911
337000,3,2.5,1470,3976,2,1470,1999
495000,3,1,990,6000,1,990,1943
748000,4,3.5,2770,3330,2,1970,2001
888000,3,1.5,1250,8710,1,1250,1953
269900,3,1.75,1140,22267,1,1140,1986
496500,4,2.5,2250,14440,1,1550,1967
475000,3,2.5,1640,5097,2,1640,1969
312000,3,1.5,1255,1374,3,1255,2004
323000,3,1,1290,12231,1,1290,1976
331000,3,1.75,1300,9079,1,1300,1986
306000,3,1.5,1220,1086,3,1220,2007
655000,4,2.5,2630,4000,3,2630,2002
290000,3,1.5,1950,15954,1,1950,1959
460000,3,1.75,1550,4708,1,860,1949
435000,4,2.5,1700,6380,1,850,1940
664000,4,2.75,2510,11880,1,1630,1978
865000,4,1.75,1800,4180,2,1800,1921
385000,3,1.75,1800,18000,1,1200,1968
497000,3,2.25,1870,9315,1,1350,1975
280000,2,1,1010,3000,1,1010,1925
188000,2,1.5,1120,17487,1,1120,1924
478500,3,1,2090,4755,1,1200,1969
222000,3,2,1440,7187,1,970,1981
799000,4,3,2580,209523,2,2580,1984
609900,4,2.5,3190,7399,2,3190,2006
413000,4,3.5,2380,5809,2,1750,1995
400000,4,1,1420,4875,1.5,1420,1930
802541,5,2.75,2990,6768,2,2990,2014
320000,3,2.5,2680,7757,2,2680,1990
507000,4,2.5,2730,7649,2,2730,2006
387500,3,1,1220,8329,1,1220,1946
396000,3,1,1500,12616,1,1500,1967
373000,3,1.75,1830,11788,1,1430,1958
359900,4,2.25,2470,7698,2,2470,1983
410000,2,1,800,4342,1,670,1927
690000,4,2.5,2900,23488,2,2900,1992
245000,3,2,1410,5760,1,1410,1985
700000,5,2.5,2830,25958,1,1610,1979
268000,4,1.75,1680,9966,1,1100,1977
225000,3,1.75,1760,26055,1,920,1979
980000,4,2.25,2240,11034,2,2240,1976
795000,2,1,1380,5000,1.5,1380,1905
195000,2,1,820,5100,1,820,1953
480000,4,2,2180,10575,1,1730,1950
485000,4,2,1400,3600,1,1100,1900
130000,2,1,880,9000,1,880,1928
325000,2,1,1060,5703,1,1060,1946
440000,3,1.75,1530,7245,1,1530,1984
550000,4,1.75,2480,14782,1,1460,1958
310000,3,1.75,1490,7150,1,1490,1967
530000,3,2.5,3660,39478,2,3260,1989
390000,4,2.5,2340,8548,2,2340,1993
243000,3,1.75,1450,12125,1,1450,1981
639000,4,2.5,2210,9875,2,2210,1990
215000,4,1,1130,7400,1,1130,1969
405000,5,1.75,1550,10500,1,1100,1961
250000,4,1.75,1710,7140,1,1010,1968
405500,3,1.5,1010,8108,1,1010,1954
452000,6,2.25,2660,13579,2,2660,1937
730000,6,2.25,2660,13579,2,2660,1937
267000,3,2,1300,9644,1,1300,1994
289950,3,2.5,1670,6186,2,1670,2002
565000,2,1,960,4080,1,960,1911
636000,3,2.5,2140,2770,2,1770,2007
350000,5,3,2520,5500,1,1550,2004
320000,3,1.5,1650,9380,1,1130,1978
210000,2,1.75,1440,5680,1,1440,1978
245000,2,1,1050,5900,1,1050,1950
328000,3,1.75,1470,7650,1,1130,1983
985000,4,2.25,4230,37769,2,4230,1989
501000,3,1.75,1970,7972,1,1370,1976
315000,3,2.25,1540,17424,2,1540,1992
403000,3,2.75,2090,8354,2,2090,2012
550000,3,2,2380,17950,2,2110,1934
347500,4,2.5,2156,3562,2,2156,2012
365000,4,2.25,2070,8893,2,2070,1986
588000,3,1,1910,8167,1,1270,1951
605000,3,1.75,1920,7400,1,1260,1977
233000,3,2,1400,9177,1,1400,1974
360000,4,2.5,2210,17715,2,2210,1997
459000,2,1.75,1170,4887,1,1020,1929
740000,3,2,2100,72745,1,2100,1995
305000,3,1,1160,9750,1,1160,1967
395000,3,1,1500,4000,1,900,1925
560000,4,2.5,2940,6000,2,2940,2000
650000,4,1.75,2010,5070,1,1300,1963
449950,3,2.5,2170,4912,2,2170,2003
517500,3,1.5,1430,5200,1,1250,1940
435000,4,1.5,1510,6460,1,1070,1970
329999,3,1,1150,6908,1,800,1952
950000,3,1.75,2150,4200,1,1140,1960
447000,3,1,1370,6001,1,1230,1944
699800,2,2.5,2380,6600,1,2380,2010
850000,3,1.75,1370,3850,1,770,1911
316500,3,1.75,1600,14250,1,1070,1979
942500,5,3.5,3750,9612,1,2030,1981
856600,4,2.25,2400,13430,1,2400,1964
405600,5,1.5,2830,4000,2.5,2830,1918
565000,4,2.5,2440,22594,2,2440,1996
400000,3,2.25,1190,1149,2,1050,2008
330000,3,2,1400,218252,1,1400,1997
374950,4,2.75,2730,4683,2,2730,2005
405300,3,2.75,2390,7939,1,1610,1983
560000,3,2.25,2060,31400,2,2060,1984
824000,4,2.25,2490,9864,1,1290,1961
260000,3,1.75,1100,10968,1,1100,1984
760000,4,2.5,2430,6099,1,1470,1965
405000,3,2.5,3170,12750,2,2360,1995
429900,4,2.5,2640,8625,2,2640,1987
341500,3,1.5,1130,7223,1,1130,1961
465250,5,2,1940,7642,1.5,1940,1957
450000,2,2,1100,3000,1.5,1100,1912
390000,3,1,1200,10800,1,1200,1955
420000,3,2.25,2000,8030,1,1000,1963
269950,3,2.5,1890,4838,2,1730,2002
493000,4,2,1910,2874,1,1060,1910
370000,4,2.5,2710,5880,2,2710,1998
305000,3,1,1250,23680,1,1250,1967
400000,3,1.75,1590,8219,1.5,970,1938
320000,3,1.5,1240,1221,2,1050,2009
715000,4,1,2000,4800,2,2000,1911
650000,6,2.75,3610,10003,1.5,3610,1966
218000,5,1.75,1930,8040,1,1930,1966
500000,2,1,1280,5400,1,1280,1964
460000,4,2,2090,40419,1,2090,1984
232500,3,1.5,1940,9887,1,1140,1969
408200,3,2.5,1800,5761,2,1800,1990
522000,3,1.75,1730,8400,1,1400,1980
675000,4,2.5,2810,11120,2,2810,1982
249950,4,1,1330,7980,1.5,1330,1952
210000,2,1,750,34133,1,750,1950
429950,4,1,1760,7216,1,1090,1947
737500,4,2.5,3200,36276,2,3200,1993
710000,4,2,1740,9000,1,1740,1958
470000,3,2.5,2100,4700,2,2100,1999
650000,3,2,1340,2720,1.5,1340,1913
422120,3,2.5,1630,4534,2,1630,1987
625000,5,2.5,2990,15085,2,2990,2007
385200,4,1,1550,7740,1.5,1550,1954
500000,3,2.25,1690,4964,2,1690,1989
308000,4,2.25,1960,12243,2,1960,1989
565000,3,2.75,2390,9966,1,1360,1977
581000,3,2.5,2600,4438,2,2600,2004
361000,3,2,1950,8698,1,1950,1999
345000,3,1,1250,7210,1,1250,1964
419000,2,2.25,1180,1253,2,840,2008
347000,3,2.5,1680,4308,2,1680,2004
625000,4,2.25,2220,36085,2,2220,1989
379000,3,3.25,2660,17852,2.5,2660,2014
310000,3,1.5,1150,3323,2,1150,1988
250000,2,2,1130,5500,1,1130,1941
682000,5,2.75,2760,5000,2,2760,2005
246500,3,2,1430,8919,1,1430,1992
325000,3,1,1490,57381,1.5,1490,1932
310950,4,2.5,2030,4997,2,2030,2004
287500,3,1,1810,7200,1,1130,1954
431000,3,1,1810,7200,1,1130,1954
226000,3,1,970,5000,1,970,1968
825000,3,1.75,2010,3090,1.5,1510,1926
175000,4,1,1300,6030,1.5,1300,1947
465750,3,1.5,1260,10350,1,1260,1959
659000,4,2.25,2610,24931,2,2610,1983
595000,3,1.75,1910,5753,1,1110,1941
350000,3,2.25,1780,16290,2,1780,1987
270000,4,2.25,1900,8600,1,1900,1975
662500,6,2.25,2450,25600,1,1340,1957
249900,3,1.75,1380,14000,1,1380,1939
324500,3,1.75,1920,11340,1,1230,1977
430000,2,1.75,1350,4003,1,1350,2004
419950,2,1.75,1350,4003,1,1350,2004
285000,4,1.75,2510,7440,1,1290,1962
332000,4,2.5,2470,7780,2,2470,2002
282000,4,1.75,1660,10725,1,960,1956
320000,3,1,1340,5175,1,940,1987
428750,3,1,1620,30736,1.5,1620,1911
330000,3,2.25,2300,35287,2,2300,1977
456500,4,3.5,2000,2309,3,2000,2008
352000,3,2.25,1640,11050,1,1640,1972
664000,4,2,1530,4080,1.5,1530,1912
628000,3,1.75,4000,11894,1,2190,1987
512000,3,1.75,1610,12555,1,1080,1977
254000,3,2,2070,9000,1,1450,1969
535800,4,2.5,1900,5790,2,1900,1994
287653,3,1,1050,16050,1,1050,1960
438000,3,2.5,1520,1304,2,1180,2006
450000,4,1.75,2390,23899,1,1750,1949
327000,5,2.75,2400,8050,2,2400,1998
370500,4,2.5,1790,6120,2,1790,2005
265000,3,2.5,1720,6271,2,1720,1993
450000,4,2.75,2980,13260,1,1800,1979
425000,3,1,1520,213444,1.5,1520,1988
166600,3,1.75,1150,8690,1,1150,1977
245000,1,0.75,380,15000,1,380,1963
565000,3,1,910,5212,1,910,1951
539900,3,1.75,1650,10150,1,1230,1976
910000,3,3.5,2480,3200,2,2480,2010
280000,4,2.5,2050,7416,2,2050,1990
275000,3,2.25,1420,8549,2,1420,1989
467000,3,2.5,3460,6590,2,3460,2001
457500,3,2.5,1500,4445,2,1500,1996
381156,2,1,1320,3090,1,1320,1908
289999,5,2.5,2180,8240,1,1220,1977
642450,3,1.75,1830,4160,1,1230,1919
469950,3,2.25,1620,8701,1,1220,1962
795000,3,2,2920,13650,1,1460,1975
785000,4,2.5,3300,10514,2,3300,1984
860000,3,2.25,3060,12095,2,3060,1983
1.10E+06,0,0,3064,4764,3.5,3064,1990
147500,3,1,1530,8498,1,1530,1959
390000,3,2,1910,11576,1,1410,1978
229000,3,1,1020,8100,1,1020,1954
185000,3,1,1150,8100,1,1150,1932
414900,3,1.5,1260,9570,1,870,1941
200000,4,2,1920,4822,1,920,1914
225000,4,2.25,1800,9350,1,1800,1969
720000,3,1.75,2040,4000,2,1360,1924
930000,4,2.5,2200,4000,2,1430,1908
1.27E+06,5,2.5,3200,17204,1,2160,1952
700000,5,3.25,2400,3118,2,1780,1928
466000,2,1.5,1140,1058,3,1140,2005
374000,3,1.5,1330,10640,1,1330,1976
480000,3,2.5,1940,10035,2,1940,1994
740000,3,2.5,3000,25341,2,3000,1995
1.01E+06,4,1,1820,5400,1.5,1820,1923
395000,4,2.5,2910,5000,2,2910,2002
340000,2,1,1090,6771,1,1090,1954
209000,3,2,1230,1340,2,1020,2003
431650,5,2.5,1710,7700,1.5,1710,1962
980000,5,2.5,3160,11470,1,1780,1971
660000,3,2.5,2680,28243,2,2680,1993
730000,4,2.25,2190,9009,2,1840,1977
291500,3,1.75,1260,9600,1,1260,1988
905000,4,3.5,2970,14486,2,2340,1997
800000,4,2.5,2570,50308,1.5,2570,1993
839900,4,3.5,3810,13592,1,2560,2013
200000,1,1.5,1010,1157,2,950,2007
300000,3,2,1480,6698,1,1080,1979
530000,3,1.75,1250,6041,1.5,1250,1942
314950,3,2.25,1654,8479,2,1654,1995
255000,3,1.75,1410,9315,1,1410,1960
550000,5,2.75,2160,5720,1,1500,1950
435000,3,1,1400,4800,1,700,1917
234000,3,1.75,1420,8738,1,1420,1966
615000,4,2.25,2500,10062,1,1600,1975
205000,3,2,1410,8384,1,1410,1985
384000,4,1.75,2100,7135,1,1050,1955
324000,3,2.5,1750,7208,2,1750,1994
645000,3,1.75,2070,5500,1,1130,1946
570000,3,3.25,1570,1777,2,1260,2007
324000,3,2.5,1920,5322,2,1920,1999
270000,2,1,1000,10320,1,1000,1943
290000,5,1.5,2120,7700,1.5,2120,1962
250000,3,2,1440,9220,1,1440,1965
342000,3,1.75,1660,16275,2,1660,1990
255000,3,1.5,1340,8450,1,1340,1958
800000,3,2.25,2380,11824,1,1450,1972
451000,3,1.75,1560,4049,1.5,1000,1926
990000,4,2.5,2780,10480,1,1390,1967
288400,4,2.5,1860,6687,1,1220,1983
420000,3,1.5,2390,4600,2,1750,1920
359000,2,2.75,1370,1140,2,1080,2009
390000,4,3,2570,262018,1,1420,1988
300000,3,2.5,1320,2614,2,1320,2005
545000,5,2.5,2520,7863,1,1500,1981
288349,3,1,1250,18616,1,1250,1972
299900,3,2.25,1560,35026,1,1290,1985
891000,4,2,2330,5000,1.5,1720,1925
1.20E+06,3,2,3660,22410,1,1830,1947
378000,4,2.5,2790,4650,2,2790,2004
299995,2,1,1060,7200,1,1060,1951
253000,3,2.5,2020,6564,1,1310,1994
350000,3,2.25,1580,47916,1,1580,1979
565000,4,3,2020,4300,1.5,2020,1900
315000,2,1,970,5665,1,970,1908
570000,4,3,1490,6766,1.5,1490,1915
971000,5,3.5,4390,10140,2,3350,2005
915000,5,2.5,2750,5589,1.5,1840,1910
419000,4,1.5,2150,23568,1,2150,1950
260000,4,1.75,1810,7480,1,1230,1977
1.32E+06,3,3,2230,12968,2,2230,1990
369950,3,1,2430,10720,1,2430,1977
1.03E+06,3,2.5,3680,13384,2,3680,1994
435000,5,1,1410,6750,1.5,1410,1929
601000,3,1.75,1330,6743,1,1330,1958
460500,3,1,1490,10650,1,1150,1963
720000,3,2.5,2020,1159,3,2020,2000
851000,4,2.5,3130,13202,2,3130,1996
550000,4,3,2670,5000,2,2670,1916
700000,4,1,1980,4560,1.5,1980,1920
323000,3,1.75,2100,14850,1,2100,1963
345500,3,1,1350,8581,1,1350,1944
378000,4,1.5,2140,7920,1,1190,1959
650000,4,2,2208,5000,3,2208,1917
385000,3,2,1010,7380,1,1010,1982
425000,2,1,970,2970,1,970,1910
210000,4,2,1520,6174,1.5,1520,1920
630000,4,2.5,2740,43101,2,2740,1993
335000,3,1.75,1570,7500,1,1300,1953
196500,3,1,1320,9000,1,1320,1966
582800,4,2.75,2550,7636,1,1440,1986
440000,3,1.75,1560,7207,1,1250,1983
752500,4,2.25,2360,8616,2,2360,1974
532500,3,1.75,1330,5000,2,1210,1909
265000,3,1,1070,9000,1,1070,1950
397500,3,1.25,1510,13737,1,810,1961
524250,3,2.5,1710,3469,2,1710,1999
765000,4,2.75,2790,10819,2,2790,1996
648000,4,2.5,2620,5450,2,2620,2001
469500,5,2.5,2970,24759,1,1670,1969
237500,3,1.75,1050,7854,1,1050,1975
216000,3,1,1280,8712,1,1280,1956
427200,3,1,1030,8400,1,1030,1963
280000,3,2.25,1900,7800,1,1390,1977
718000,5,3,3070,9804,1,1740,1968
420000,2,2.75,1760,4139,2,1760,2010
379000,2,1,930,5400,1,930,1952
326100,2,1,880,7683,1,880,1942
535000,3,2.5,1360,1016,3,1310,2003
283000,4,2.75,2130,8560,1,1560,1992
260000,3,1,1480,7469,1.5,1120,1940
399000,4,1,1500,6388,1.5,1500,1951
484950,3,2.25,1670,5004,2,1670,1987
640000,4,1.75,2060,9828,1,2060,1960
585000,4,2.5,2160,8158,1,1660,1952
645000,4,2,2780,11583,1,1190,1955
253000,3,2,1490,7651,1,1490,1988
178500,2,1,740,6460,1,740,1953
291000,4,2.5,1860,6325,2,1860,1991
199950,2,2.75,1590,20917,1.5,1590,1920
553500,2,1,850,2340,1,850,1922
189950,2,1,1030,4188,1,1030,1981
289000,3,2,1850,9550,1,1850,1988
700000,4,2,1830,4590,2,1830,1908
270000,3,2,1560,8853,1,1560,1967
258000,4,1.75,1730,8320,1,1230,1977
530000,3,2.5,1930,7214,2,1930,2005
245000,3,2.25,1422,3677,2,1422,2012
563000,3,2,1380,5000,1.5,1380,1917
515000,3,2.5,2430,4203,2,2430,2001
325000,4,2.5,2610,7091,2,2610,1987
540000,3,2.25,2000,217800,2,2000,1996
280300,2,1,920,5000,1,490,1949
460000,4,1.75,1750,5500,1.5,1050,1926
475000,3,1.75,2020,8970,1,1180,1981
900000,4,2.25,2460,44431,1,2460,1957
538200,4,3,1780,7260,1,1780,1964
429000,2,1,1080,3600,1,1080,1922
164808,3,1,1250,5411,1,1250,1980
520000,4,2.25,1870,7700,2,1870,1977
475000,3,1.75,1700,8432,1,1230,1977
283000,4,1.5,1480,47045,1,1480,1942
321500,4,2.5,1930,6228,2,1930,2000
840000,4,2.75,3130,21810,2,3130,1993
287000,3,2.25,1370,6000,2,1370,1992
375000,3,1.75,960,8106,1,960,1962
349500,3,1.75,1260,7128,1,1260,1969
446450,3,1.5,1480,7749,1,1480,1960
315000,4,2.5,1930,9643,2,1930,1992
271310,2,1,870,5340,1.5,870,1906
315000,4,1,1300,8400,1.5,1300,1953
245000,3,1.75,1490,6930,1,1490,1990
543115,2,1,1380,5484,1,1030,1947
900000,4,2,1190,8190,1.5,1190,1945
2.45E+06,4,4.25,4250,6552,2,2870,2008
554000,2,2,1920,6045,1,1920,2003
249900,3,1.75,2080,12522,1,2080,1950
768000,3,2.5,3220,54160,2,2690,1981
980000,4,3,3680,5854,1,2060,1967
395000,5,2.5,2070,9600,1,1270,1962
415000,3,1.75,1480,2200,2,1480,1995
380000,4,2.5,2000,6921,2,2000,2003
566000,3,2.5,1560,5259,2,1560,1999
218500,2,1,1600,8961,1,1390,1949
550000,4,2.5,1940,10500,1,1140,1976
512031,3,1.75,1540,3000,1,770,1920
197500,2,1,820,8860,1,820,1950
470000,3,2.25,1780,8784,1,1230,1977
590000,3,1.75,1560,242629,1,1560,1981
465000,4,2.25,2210,8862,1,1270,1977
499000,2,1.75,2040,114562,1,2040,1968
515000,3,2.25,1920,11500,1,1920,1972
716500,3,1.75,1930,5000,1,1230,1936
410000,3,2,1700,4250,1,890,1944
850000,4,3.25,3450,6500,2,2450,1994
1.05E+06,4,3.25,3440,35021,2,3440,1983
648000,4,2.5,2380,13435,2,2380,1992
620000,4,2.25,2400,5350,1.5,1460,1929
935000,4,4.5,5670,84267,2,5670,2008
379000,3,1,1140,10320,1,1140,1963
699000,3,1.75,1670,5375,1,1270,1952
528000,4,2.25,1910,8005,1,1280,1960
425000,3,1.75,1560,9452,1,1560,1974
249500,2,1.75,1500,8645,1,1500,1963
1.04E+06,5,3.25,4475,6642,2,4475,2014
790000,4,2.75,2840,11900,1,1640,1961
399950,3,1,1020,18050,1,1020,1969
275000,3,1.5,1410,9000,1,1410,1953
550000,3,1,1520,2500,1.5,1520,1912
140000,1,1,730,6890,1,730,1926
250000,3,1,1190,6250,1,990,1954
318000,3,2.25,1410,8909,2,1410,1988
505000,2,1,1240,57000,1,1240,1962
470500,5,2.5,2500,9248,1,1300,1966
360000,3,1,1050,9206,1.5,1050,1954
1.24E+06,4,2.75,2680,8500,1,1480,1962
986000,3,2.5,2380,16080,1,1340,1964
515000,2,1,1060,4228,1,860,1906
320000,3,1.75,2300,41900,1,1310,1939
310000,4,3,2010,7426,1,1090,1951
356700,2,1,1090,5000,1,730,1942
775000,4,1.75,2320,5595,1,1510,1956
325000,3,1,1040,7541,1,1040,1951
208000,4,2.75,1810,8677,1.5,1810,1962
825000,2,1,1150,12775,1,1150,1908
515000,3,2.5,2360,11254,1,2360,1990
490000,3,1.5,1970,3400,1.5,1420,1929
675000,4,3,2690,28300,1,2690,1954
360000,4,2.5,2080,4080,1,1040,1962
550000,4,2.5,2080,4080,1,1040,1962
225000,3,1.5,1370,9000,1,1370,1962
500000,3,2.75,3410,9360,1.5,3410,1967
385000,4,2,1850,11700,1,1850,1969
837700,5,2.75,3010,12611,2,3010,1994
448000,3,2.25,1530,3056,2,1530,2003
730000,5,1.75,2690,21357,1,1420,1952
575000,4,1.5,2810,7140,1,1490,1954
430000,3,1.75,1810,7300,1,1240,1976
435000,3,2.5,1560,3987,2,1560,2002
241000,3,1,1010,9611,1,1010,1973
453500,2,1.75,1000,1760,1,600,1924
285000,2,1.5,990,1380,3,990,2001
151000,2,1,720,4222,1,720,1942
1.57E+06,5,4.5,6070,14731,2,6070,2004
631000,5,2,2270,2400,2,2270,1905
285000,2,2.5,1380,1073,2,1140,2011
195000,3,1,1260,8378,1,840,1959
817500,4,2.5,2910,35679,2,2910,1987
550000,3,2,1810,12825,1,1810,1960
1.13E+06,4,2.5,3160,8281,2,3160,1995
609850,2,2.75,1910,1369,3,1910,2002
200000,3,1,1230,4380,1,1230,1947
367000,4,2.5,2960,6219,2,2960,2006
285167,3,2.25,2200,8375,2,2200,1988
275000,2,1.5,1270,32175,1,1270,1947
350900,4,2.5,2540,12843,2,2540,1992
660000,4,3.25,3030,9273,2,3030,1988
525000,3,1.75,1520,8835,1,1520,1957
262000,4,2.5,1560,7800,2,1560,1997
690000,2,1,970,4560,1,970,1907
624000,5,3.75,3570,14648,2,3570,2005
353000,3,1,1350,7740,1,860,1947
552500,4,3.5,3710,10400,2,2290,2002
224500,4,1,1430,8355,1.5,1430,1983
239000,3,1,940,8571,1,940,1950
975000,5,4.5,4300,12250,2,4300,2004
1.20E+06,4,1.75,3990,13470,2,3990,2006
505000,3,1,1380,4000,1.5,1380,1910
302000,4,1.75,2020,7865,1,1010,1963
170000,3,1,1480,5670,1,780,1944
195000,2,1,1190,27007,1,1190,1910
272000,5,1.5,2550,6300,1,1560,1959
369000,5,1.5,2550,6300,1,1560,1959
332500,3,1.5,1500,6332,1,1500,1953
515000,3,2.5,3000,8250,1,1760,1963
269000,3,1,1690,4250,1,1020,1967
1.28E+06,4,4,4390,17832,1,2430,1994
303000,3,2.5,1560,4100,2,1560,1985
420000,7,3,2940,8624,1,1690,1977
400000,3,1,1130,4100,1,990,1941
225000,3,1,1020,8437,1,1020,1987
219000,2,2,1310,2550,2,1310,2004
605000,3,2.5,2570,9487,2,2570,1989
625000,4,2,2020,6867,1,1010,1942
380000,5,2,1680,3240,1,840,1906
620000,4,2,1770,7700,1.5,1770,1962
687500,4,2.75,3190,10970,2,3190,1994
225500,4,2,1440,7950,1,1440,1962
252500,3,2,1150,6000,1,1150,1956
510000,3,2.5,1860,3658,2,1860,1994
510000,4,2.5,2430,5203,2,2430,2003
725000,3,2.5,1940,4000,1.5,1940,1906
75000,1,0,670,43377,1,670,1966
492000,2,1,880,2970,1,880,1927
425000,4,2.5,1930,14196,1,1330,1977
1.96E+06,4,2.75,3120,7898,1,1560,1963
298900,3,2.5,1830,6162,2,1830,1994
699000,4,2.5,3230,40319,2,3230,1987
310000,2,1,700,3000,1,700,1918
350000,3,1.75,1010,8580,1,1010,1961
790000,4,1.75,2460,10061,1,1410,1961
305000,4,2.5,2230,5000,2,2230,2003
315000,3,2.5,1570,2865,2,1570,2003
267500,5,3.5,2390,6600,2,2390,1977
1.75E+06,4,3.25,3460,7749,2,3020,1950
435000,6,3.5,2400,8620,2,1640,1987
482500,6,4.5,2940,7500,1.5,2940,1966
5.11E+06,5,5.25,8010,45517,2,5990,1999
439995,3,1.75,1570,8400,1,1570,1959
460000,3,3,1520,7500,1,1180,1967
194000,3,1,1070,6440,1,1070,1971
290000,2,0.75,440,8313,1,440,1943
274700,4,2,2440,9600,1,1220,1963
900000,4,2.5,2660,3672,2,1800,1910
1.15E+06,4,4,4460,103382,2,4460,2001
605000,3,2.5,2010,3667,2,2010,2008
359000,3,2.5,1450,3850,2,1450,2004
850000,3,1.75,1400,9900,1,1400,1951
505000,3,2,1500,2500,2,1500,2002
565000,3,2.5,2500,7394,2,2500,1990
585000,2,1.75,1280,7110,1,1000,1955
328000,4,3.25,3380,7500,2,2420,1990
749950,4,2.75,2910,18700,1,2210,1957
826000,4,2.5,3060,7140,2,3060,2006
535000,3,1,1330,40259,1,1330,1977
925000,4,2.5,3300,101930,2,3300,1991
875000,3,3.5,3250,6000,2,2500,2001
902000,4,2.25,2530,9200,1,1570,1976
423000,3,1,1830,13900,1,1830,1951
235000,3,1,1170,11100,1,1170,1968
545000,2,2,2930,14057,1,1680,1980
343000,2,1,1230,7560,1,1230,1961
334950,3,2.5,1620,2930,2,1620,2002
405000,3,1.75,1760,5355,1,1160,1956
220000,4,1,1440,8250,1,1440,1959
173000,2,1,1740,8100,1,1050,1947
655000,3,1,1270,3600,1.5,1270,1906
406000,2,1,880,3000,1,880,1924
632000,6,2.5,2560,8320,1,1370,1961
357000,5,2.75,1540,4000,1,1140,1990
361000,3,1.75,1150,17585,1,1150,1964
277000,2,1,770,8149,1,770,1948
630000,4,3.75,4610,40202,1,2500,1980
254000,3,2.5,1850,4597,2,1850,2003
472800,3,2.25,1840,8400,1,1290,1961
263000,3,1.75,1490,3800,1,700,1913
510000,3,1.75,1490,3800,1,700,1913
179950,3,1,960,10125,1,960,1952
525000,4,2.25,1580,7307,1,1160,1973
479000,3,2.5,1260,889,3,1260,2008
651000,3,2,1940,6440,1,970,1940
949000,4,1.75,2490,7834,1,1240,1958
392400,5,2.5,2520,27951,1.5,1890,1942
585000,4,1.75,1760,5356,1,920,1950
460000,4,2.5,4190,7504,2,4190,2004
470000,3,1,1170,4400,1,870,1951
245000,3,2.5,1600,4271,2,1600,2003
500000,4,2,2760,27631,2,1800,1978
455000,3,2.5,2090,8653,2,2090,1989
485500,4,2.5,2320,3974,2,2320,1999
1.88E+06,5,3.25,4110,7920,2,3150,1921
100000,2,1,770,17334,1,770,1978
307000,3,1.75,1410,16105,1,1410,1982
475000,4,3.5,3660,14401,2,2660,1994
330000,4,2.5,2180,7210,1,1190,1972
130000,3,1,1110,7520,1,1110,1960
320000,3,2.5,2280,7417,2,2280,1998
735000,4,2.5,2820,6180,2,2050,2013
365000,4,2.5,1570,9600,1,800,1972
234000,3,1.5,1200,11935,1,1200,1968
211000,4,2,1710,8288,1.5,1710,1970
680000,6,3.5,3000,6320,2,2400,1969
457000,4,3,2800,7845,2,2800,2002
349000,3,2.25,1640,7261,2,1640,1989
360000,3,2.75,2030,6840,1,1210,1979
350000,4,2.5,2530,10155,2,2530,1998
208000,3,1,990,7420,1,990,1960
250275,2,1,790,11234,1,790,1942
435000,2,1,790,11234,1,790,1942
270000,3,1.75,1800,7763,1,1470,1984
438000,3,1.75,1650,12940,1,1650,1961
659000,4,2,1980,23625,2,1980,1938
645000,4,2.75,2340,6350,1,1310,1974
685100,4,2.5,2790,5423,2,2790,1999
350000,7,3,2800,9569,1,1400,1963
375000,2,1,1840,81892,1,1840,1955
170000,3,1.5,1350,81549,1,1350,1966
880000,4,2.5,3030,3841,3,3030,2005
410500,4,2.5,1980,5000,2,1980,2008
780000,4,2.5,3690,13609,2,3690,1996
1.23E+06,5,4.5,3732,4426,2.5,2932,2001
449000,2,1.75,1510,6852,1,1510,2005
546000,3,1.75,2000,5000,1,1110,1921
317000,3,2,1760,11410,1,1060,1977
276900,3,1,1270,7566,1,1270,1958
399000,5,2,2620,7030,1,1420,1965
495000,5,2.75,2630,10165,1,1690,1976
258000,3,1.75,2270,9000,1,1330,1978
600000,2,2.5,2410,102366,1,1940,1912
265000,3,2.75,1120,881,3,1120,1999
321000,5,2.75,3030,7000,1,1540,1978
682000,5,2.25,2120,4000,1.5,1720,1910
295700,4,2.5,1720,5805,2,1720,2000
609000,4,2.5,2150,37981,2,2150,1985
995000,3,4.5,4380,47044,2,3720,1968
530000,3,2.25,2010,11817,2,2010,1986
614000,5,2.5,3150,5150,2,1870,1907
390000,3,2.5,2500,21780,1,1770,1986
467000,3,2.5,1690,6642,2,1690,2004
484000,6,2.5,3300,13501,1,2060,1980
340000,3,2.5,1240,1115,3,1240,2003
302495,3,2.5,2200,7201,2,2200,1994
532500,3,1.75,1620,3360,1,980,1927
441500,3,2.5,2420,9592,2,1780,1993
470000,4,2.5,2680,8062,1,1530,1967
2.30E+06,4,3.25,4250,8570,2,4250,2004
590000,3,2.5,2400,99752,1,2400,1996
320000,3,1.75,2300,12000,1,1770,1942
363000,2,2,920,1201,2,800,2009
